time_epoch,time_iso,lat,lon,error_km,count,arrays,backazimuths,time_span_s,source_file
1610755622.35,2021-01-16T00:07:02.350000+00:00,-76.668382,-103.776626,0.0,3,0;1,310.0;245.0;310.0;210.0;310.0;50.0,464.375,locations_summary_20210116.csv
1610755597.725,2021-01-16T00:06:37.725000+00:00,-77.231356,-100.37961,0.0,2,0;1,55.0;135.0;175.0;135.0,9.1,locations_summary_20210116.csv
1610841971.05,2021-01-17T00:06:11.049999+00:00,-74.640119,-97.347148,0.0,2,0;1,195.0;35.0;15.0;215.0,113.0,locations_summary_20210117.csv
1610841970.525,2021-01-17T00:06:10.524999+00:00,-76.410803,-101.896101,0.0,3,0;1,340.0;255.0;340.0;235.0;340.0;60.0,23.55,locations_summary_20210117.csv
1610842023.45,2021-01-17T00:07:03.449999+00:00,-76.187261,-100.903546,0.0,2,0;1,175.0;60.0;175.0;230.0,24.65,locations_summary_20210117.csv
1610842133.187,2021-01-17T00:08:53.187499+00:00,-77.203446,-99.648933,0.0,2,0;1,65.0;125.0;60.0;310.0,88.375,locations_summary_20210117.csv
1610928417.013,2021-01-18T00:06:57.012500+00:00,-76.483519,-102.544016,0.0,2,0;1,330.0;80.0;150.0;225.0,197.725,locations_summary_20210118.csv
1610928422.4,2021-01-18T00:07:02.400000+00:00,-76.94036,-100.350283,0.0,5,0;1,355.0;305.0;355.0;300.0;20.0;300.0;20.0;115.0;355.0;115.0,70.9,locations_summary_20210118.csv
1610928414.025,2021-01-18T00:06:54.025000+00:00,-77.115696,-99.517728,0.0,2,0;1,230.0;305.0;230.0;300.0,8.0,locations_summary_20210118.csv
1611020030.1,2021-01-19T01:33:50.099999+00:00,-77.501771,-102.925597,0.0,2,0;1,70.0;355.0;70.0;355.0,10613.3,locations_summary_20210119.csv
1611014814.625,2021-01-19T00:06:54.624999+00:00,-76.96665,-107.015417,0.0,2,0;1,285.0;70.0;280.0;60.0,130.75,locations_summary_20210119.csv
1611015000.612,2021-01-19T00:10:00.612499+00:00,-77.114947,-102.191607,0.0,2,0;1,285.0;340.0;125.0;330.0,491.375,locations_summary_20210119.csv
1611014779.9,2021-01-19T00:06:19.899999+00:00,-77.305809,-100.572441,0.0,3,0;1,285.0;140.0;25.0;140.0;245.0;140.0,22.725,locations_summary_20210119.csv
1611020548.987,2021-01-19T01:42:28.987499+00:00,-76.785841,-100.681621,0.0,2,0;1,170.0;110.0;0.0;290.0,11164.225,locations_summary_20210119.csv
1611101121.975,2021-01-20T00:05:21.975000+00:00,-76.280411,-103.059103,0.0,2,0;1,330.0;10.0;330.0;190.0,17.45,locations_summary_20210120.csv
1611101194.5,2021-01-20T00:06:34.500000+00:00,-77.525083,-101.757025,0.0,2,0;1,60.0;160.0;45.0;160.0,7.45,locations_summary_20210120.csv
1611187521.0,2021-01-21T00:05:20.999999+00:00,-76.570418,-103.161115,0.0,2,0;1,320.0;265.0;320.0;95.0,17.9,locations_summary_20210121.csv
1611274023.438,2021-01-22T00:07:03.437500+00:00,-77.271138,-100.542437,0.0,6,0;1,90.0;145.0;345.0;315.0;10.0;315.0;75.0;315.0;350.0;140.0;65.0;140.0,614.575,locations_summary_20210122.csv
1611360387.725,2021-01-23T00:06:27.725000+00:00,-77.28667,-100.399947,0.0,2,0;1,230.0;135.0;40.0;320.0,125.45,locations_summary_20210123.csv
1611447470.95,2021-01-24T00:17:50.950000+00:00,-77.386737,-103.298168,0.0,2,0;1,80.0;185.0;85.0;355.0,1119.4,locations_summary_20210124.csv
1611533153.75,2021-01-25T00:05:53.750000+00:00,-77.343243,-101.818716,0.0,3,0;1,90.0;335.0;255.0;335.0;260.0;160.0,179.15,locations_summary_20210125.csv
1611619545.025,2021-01-26T00:05:45.025000+00:00,-77.492338,-101.809377,0.0,2,0;1,235.0;160.0;60.0;160.0,10.05,locations_summary_20210126.csv
1611706007.05,2021-01-27T00:06:47.050000+00:00,-76.979919,-100.166708,0.0,2,0;1,195.0;120.0;190.0;120.0,20.35,locations_summary_20210127.csv
1611792356.875,2021-01-28T00:05:56.875000+00:00,-76.457652,-97.630929,0.0,2,0;1,35.0;265.0;40.0;265.0,18.6,locations_summary_20210128.csv
1611792401.125,2021-01-28T00:06:41.125000+00:00,-76.759385,-103.300246,0.0,3,0;1,310.0;10.0;310.0;180.0;310.0;355.0,15.925,locations_summary_20210128.csv
1611792418.963,2021-01-28T00:06:58.962500+00:00,-77.459763,-103.114641,0.0,2,0;1,255.0;180.0;255.0;355.0,5.125,locations_summary_20210128.csv
1611792602.1,2021-01-28T00:10:02.100000+00:00,-77.166979,-100.508132,0.0,3,0;1,185.0;130.0;220.0;135.0;335.0;315.0,187.9,locations_summary_20210128.csv
1611792585.2,2021-01-28T00:09:45.200000+00:00,-77.350449,-100.122806,0.0,2,0;1,15.0;320.0;115.0;315.0,164.85,locations_summary_20210128.csv
1611878815.75,2021-01-29T00:06:55.750000+00:00,-77.251476,-100.291233,0.0,5,0;1,280.0;135.0;355.0;135.0;355.0;315.0;75.0;315.0;50.0;135.0,220.25,locations_summary_20210129.csv
1611965274.55,2021-01-30T00:07:54.550000+00:00,-76.629953,-97.53926,0.0,2,0;1,50.0;275.0;220.0;270.0,97.8,locations_summary_20210130.csv
1611965258.85,2021-01-30T00:07:38.850000+00:00,-77.44086,-103.957895,0.0,2,0;1,75.0;190.0;265.0;190.0,17.85,locations_summary_20210130.csv
1611965335.825,2021-01-30T00:08:55.825000+00:00,-77.974495,-102.74393,0.0,2,0;1,35.0;355.0;220.0;355.0,6.1,locations_summary_20210130.csv
1612051513.237,2021-01-31T00:05:13.237500+00:00,-76.511301,-100.324473,0.0,2,0;1,0.0;265.0;185.0;265.0,4.175,locations_summary_20210131.csv
1612051552.938,2021-01-31T00:05:52.937500+00:00,-77.473703,-101.433045,0.0,2,0;1,215.0;335.0;250.0;335.0,14.725,locations_summary_20210131.csv
1612137950.025,2021-02-01T00:05:50.025000+00:00,-77.264016,-100.236147,0.0,2,0;1,240.0;135.0;55.0;135.0,7.85,locations_summary_20210201.csv
1612224348.675,2021-02-02T00:05:48.675000+00:00,-76.626053,-102.932675,0.0,2,0;1,315.0;340.0;325.0;75.0,77.9,locations_summary_20210202.csv
1612224448.775,2021-02-02T00:07:28.775001+00:00,-77.192324,-100.356716,0.0,5,0;1,90.0;135.0;345.0;135.0;345.0;315.0;10.0;315.0;25.0;305.0,273.05,locations_summary_20210202.csv
1612224523.75,2021-02-02T00:08:43.750000+00:00,-77.307921,-101.4128,0.0,2,0;1,265.0;330.0;270.0;330.0,14.4,locations_summary_20210202.csv
1612310740.938,2021-02-03T00:05:40.937500+00:00,-76.977809,-96.602234,0.0,2,0;1,250.0;105.0;250.0;105.0,18.825,locations_summary_20210203.csv
1612310811.275,2021-02-03T00:06:51.275000+00:00,-77.450252,-102.945395,0.0,2,0;1,250.0;355.0;80.0;175.0,78.9,locations_summary_20210203.csv
1612311093.887,2021-02-03T00:11:33.887500+00:00,-76.928238,-98.963118,0.0,2,0;1,230.0;110.0;35.0;110.0,639.625,locations_summary_20210203.csv
1612397254.975,2021-02-04T00:07:34.975000+00:00,-76.78579,-99.780187,0.0,2,0;1,20.0;110.0;15.0;280.0,272.75,locations_summary_20210204.csv
1612397181.987,2021-02-04T00:06:21.987500+00:00,-77.781416,-112.498307,0.0,2,0;1,80.0;240.0;80.0;60.0,17.925,locations_summary_20210204.csv
1612483549.638,2021-02-05T00:05:49.637501+00:00,-77.241326,-101.676477,0.0,4,0;1,270.0;330.0;295.0;330.0;295.0;330.0;260.0;155.0,143.95,locations_summary_20210205.csv
1612483618.663,2021-02-05T00:06:58.662501+00:00,-77.145597,-99.674257,0.0,2,0;1,230.0;125.0;50.0;125.0,10.675,locations_summary_20210205.csv
1612483715.388,2021-02-05T00:08:35.387500+00:00,-77.380589,-100.791203,0.0,2,0;1,25.0;145.0;60.0;145.0,22.075,locations_summary_20210205.csv
1612569930.45,2021-02-06T00:05:30.450000+00:00,-77.36391,-103.744049,0.0,2,0;1,265.0;185.0;265.0;10.0,17.05,locations_summary_20210206.csv
1612570004.075,2021-02-06T00:06:44.075000+00:00,-76.6642,-102.428282,0.0,2,0;1,145.0;290.0;145.0;120.0,5.05,locations_summary_20210206.csv
1612570046.888,2021-02-06T00:07:26.887500+00:00,-77.120891,-104.07252,0.0,2,0;1,285.0;190.0;100.0;25.0,37.775,locations_summary_20210206.csv
1612570044.162,2021-02-06T00:07:24.162500+00:00,-77.242764,-101.578042,0.0,2,0;1,285.0;150.0;100.0;150.0,13.125,locations_summary_20210206.csv
1612656790.325,2021-02-07T00:13:10.325001+00:00,-76.971008,-100.770493,0.0,2,0;1,175.0;300.0;340.0;310.0,957.7,locations_summary_20210207.csv
1612669217.3,2021-02-07T03:40:17.300001+00:00,-76.340316,-102.008792,0.0,2,0;1,160.0;220.0;340.0;65.0,25727.8,locations_summary_20210207.csv
1612693537.825,2021-02-07T10:25:37.825001+00:00,-77.571442,-100.99214,0.0,2,0;1,210.0;335.0;195.0;330.0,74157.25,locations_summary_20210207.csv
1612678499.075,2021-02-07T06:14:59.075001+00:00,-77.299822,-100.594509,0.0,4,0;1,50.0;135.0;50.0;325.0;250.0;140.0;300.0;320.0,55650.725,locations_summary_20210207.csv
1612656687.825,2021-02-07T00:11:27.825000+00:00,-77.081218,-99.663684,0.0,3,0;1,35.0;120.0;30.0;120.0;60.0;305.0,64151.825,locations_summary_20210207.csv
1612686758.1,2021-02-07T08:32:38.100000+00:00,-76.498342,-102.938406,0.0,2,0;1,325.0;15.0;325.0;265.0,57883.55,locations_summary_20210207.csv
1612829220.175,2021-02-09T00:07:00.175000+00:00,-77.395314,-100.745915,0.0,2,0;1,35.0;325.0;30.0;325.0,8.6,locations_summary_20210209.csv
1612979249.2,2021-02-10T17:47:29.200000+00:00,-76.717233,-98.33276,0.0,2,0;1,40.0;95.0;40.0;280.0,27330.1,locations_summary_20210210.csv
1613002029.575,2021-02-11T00:07:09.575000+00:00,-76.426831,-102.126553,0.0,3,0;1,335.0;75.0;335.0;50.0;340.0;60.0,153.925,locations_summary_20210211.csv
1613001938.087,2021-02-11T00:05:38.087500+00:00,-76.829174,-101.118597,0.0,4,0;1,335.0;305.0;340.0;305.0;340.0;110.0;355.0;110.0,26.525,locations_summary_20210211.csv
1613001955.688,2021-02-11T00:05:55.687500+00:00,-77.346454,-100.422633,0.0,2,0;1,340.0;320.0;355.0;320.0,9.675,locations_summary_20210211.csv
1613001994.8,2021-02-11T00:06:34.800000+00:00,-76.115787,-100.618334,0.0,3,0;1,355.0;55.0;180.0;55.0;180.0;50.0,42.825,locations_summary_20210211.csv
1613002465.1,2021-02-11T00:14:25.100000+00:00,-76.91922,-99.071952,0.0,3,0;1,45.0;110.0;35.0;290.0;40.0;290.0,1227.675,locations_summary_20210211.csv
1613088357.675,2021-02-12T00:05:57.675000+00:00,-77.557838,-102.916225,0.0,2,0;1,65.0;170.0;65.0;180.0,28.15,locations_summary_20210212.csv
1613088368.463,2021-02-12T00:06:08.462500+00:00,-77.484458,-101.411014,0.0,2,0;1,65.0;335.0;215.0;335.0,9.325,locations_summary_20210212.csv
1613088429.8,2021-02-12T00:07:09.800000+00:00,-76.935891,-98.870758,0.0,2,0;1,50.0;110.0;220.0;110.0,12.85,locations_summary_20210212.csv
1613174906.8,2021-02-13T00:08:26.800001+00:00,-76.561791,-102.345514,0.0,3,0;1,330.0;285.0;330.0;270.0;330.0;240.0,22.125,locations_summary_20210213.csv
1613174951.65,2021-02-13T00:09:11.650001+00:00,-76.236445,-100.744048,0.0,3,0;1,355.0;240.0;355.0;240.0;0.0;240.0,44.225,locations_summary_20210213.csv
1613174952.788,2021-02-13T00:09:12.787500+00:00,-76.874443,-105.597984,0.0,2,0;1,110.0;240.0;110.0;240.0,16.825,locations_summary_20210213.csv
1613261129.3,2021-02-14T00:05:29.299999+00:00,-76.505556,-104.289221,0.0,2,0;1,315.0;115.0;310.0;100.0,31.95,locations_summary_20210214.csv
1613347514.95,2021-02-15T00:05:14.950000+00:00,-74.913722,-103.283581,0.0,2,0;1,345.0;180.0;345.0;180.0,14.25,locations_summary_20210215.csv
1613347563.05,2021-02-15T00:06:03.050000+00:00,-76.570239,-100.476376,0.0,2,0;1,180.0;90.0;180.0;90.0,13.8,locations_summary_20210215.csv
1613347722.287,2021-02-15T00:08:42.287500+00:00,-76.482153,-102.9882,0.0,2,0;1,325.0;75.0;325.0;10.0,24.925,locations_summary_20210215.csv
1613433928.212,2021-02-16T00:05:28.212499+00:00,-76.559618,-103.200923,0.0,2,0;1,320.0;270.0;320.0;25.0,14.825,locations_summary_20210216.csv
1613520361.138,2021-02-17T00:06:01.137500+00:00,-76.289122,-100.28561,0.0,2,0;1,180.0;245.0;5.0;250.0,109.175,locations_summary_20210217.csv
1613520362.7,2021-02-17T00:06:02.700000+00:00,-77.489769,-100.951629,0.0,2,0;1,230.0;150.0;15.0;150.0,9.8,locations_summary_20210217.csv
1613662959.75,2021-02-18T15:42:39.749999+00:00,-76.565407,-103.179584,0.0,3,0;1,320.0;75.0;320.0;285.0;320.0;215.0,56242.075,locations_summary_20210218.csv
1613606778.125,2021-02-18T00:06:18.124999+00:00,-77.2456,-100.317043,0.0,2,0;1,230.0;135.0;200.0;135.0,15.75,locations_summary_20210218.csv
1613606864.875,2021-02-18T00:07:44.874999+00:00,-76.355542,-102.868567,0.0,2,0;1,330.0;15.0;330.0;35.0,50.9,locations_summary_20210218.csv
1613654437.25,2021-02-18T13:20:37.249999+00:00,-76.523411,-101.716069,0.0,2,0;1,340.0;85.0;340.0;80.0,45853.15,locations_summary_20210218.csv
1613693286.113,2021-02-19T00:08:06.112500+00:00,-76.5256,-103.070341,0.0,2,0;1,145.0;25.0;320.0;115.0,87.175,locations_summary_20210219.csv
1613779574.375,2021-02-20T00:06:14.374999+00:00,-76.552322,-103.227813,0.0,2,0;1,140.0;195.0;140.0;60.0,8.85,locations_summary_20210220.csv
1613779608.575,2021-02-20T00:06:48.574999+00:00,-78.249343,-116.058333,0.0,2,0;1,255.0;60.0;255.0;240.0,9.55,locations_summary_20210220.csv
1613779747.925,2021-02-20T00:09:07.924999+00:00,-76.595601,-100.46663,0.0,2,0;1,5.0;270.0;175.0;95.0,112.1,locations_summary_20210220.csv
1613779711.262,2021-02-20T00:08:31.262499+00:00,-77.140118,-100.300373,0.0,2,0;1,5.0;310.0;205.0;310.0,21.125,locations_summary_20210220.csv
1613866019.737,2021-02-21T00:06:59.737499+00:00,-76.464735,-101.809878,0.0,2,0;1,340.0;245.0;340.0;80.0,3.075,locations_summary_20210221.csv
1613952502.6,2021-02-22T00:08:22.600000+00:00,-76.728306,-99.977251,0.0,5,0;1,5.0;290.0;10.0;285.0;10.0;275.0;15.0;275.0;15.0;105.0,196.725,locations_summary_20210222.csv
1613952383.25,2021-02-22T00:06:23.250000+00:00,-77.403401,-102.136257,0.0,2,0;1,260.0;340.0;70.0;345.0,42.1,locations_summary_20210222.csv
1613952379.275,2021-02-22T00:06:19.275000+00:00,-77.280176,-100.165164,0.0,2,0;1,260.0;135.0;70.0;135.0,22.7,locations_summary_20210222.csv
1613982278.588,2021-02-22T08:24:38.587500+00:00,-77.807634,-103.997527,0.0,2,0;1,55.0;5.0;60.0;10.0,59590.125,locations_summary_20210222.csv
1614211547.638,2021-02-25T00:05:47.637500+00:00,-85.573221,-130.973872,0.0,2,0;1,40.0;35.0;40.0;35.0,11.875,locations_summary_20210225.csv
1614211572.625,2021-02-25T00:06:12.625000+00:00,-76.806834,-103.754694,0.0,3,0;1,125.0;35.0;125.0;200.0;300.0;20.0,132.125,locations_summary_20210225.csv
1614211738.562,2021-02-25T00:08:58.562500+00:00,-76.448396,-99.119143,0.0,2,0;1,25.0;265.0;15.0;80.0,290.875,locations_summary_20210225.csv
1614297915.463,2021-02-26T00:05:15.462500+00:00,-76.819084,-104.126284,0.0,2,0;1,300.0;45.0;300.0;30.0,17.575,locations_summary_20210226.csv
1614384331.525,2021-02-27T00:05:31.525001+00:00,-77.019337,-100.466311,0.0,3,0;1,350.0;125.0;15.0;125.0;0.0;125.0,22.875,locations_summary_20210227.csv
1614384383.25,2021-02-27T00:06:23.250000+00:00,-77.329207,-100.486203,0.0,3,0;1,0.0;140.0;0.0;140.0;15.0;140.0,24.3,locations_summary_20210227.csv
1614470791.3,2021-02-28T00:06:31.300000+00:00,-76.440263,-103.11704,0.0,2,0;1,325.0;225.0;325.0;180.0,23.4,locations_summary_20210228.csv
1614557163.137,2021-03-01T00:06:03.137500+00:00,-76.859865,-99.256513,0.0,2,0;1,30.0;285.0;35.0;110.0,55.725,locations_summary_20210301.csv
1614557163.275,2021-03-01T00:06:03.275000+00:00,-76.570239,-98.43207,0.0,2,0;1,30.0;90.0;35.0;90.0,22.55,locations_summary_20210301.csv
1614557238.35,2021-03-01T00:07:18.350000+00:00,-75.68119,-100.782655,0.0,2,0;1,175.0;210.0;180.0;35.0,43.3,locations_summary_20210301.csv
1614557233.025,2021-03-01T00:07:13.025000+00:00,-76.550025,-103.236279,0.0,3,0;1,320.0;210.0;320.0;200.0;320.0;35.0,15.75,locations_summary_20210301.csv
1614557419.162,2021-03-01T00:10:19.162500+00:00,-77.537963,-101.526793,0.0,2,0;1,225.0;335.0;225.0;160.0,274.425,locations_summary_20210301.csv
1614643537.537,2021-03-02T00:05:37.537500+00:00,-77.885188,-103.545874,0.0,2,0;1,230.0;0.0;230.0;185.0,19.075,locations_summary_20210302.csv
1614643598.162,2021-03-02T00:06:38.162500+00:00,-77.396212,-101.383968,0.0,2,0;1,230.0;330.0;255.0;335.0,110.875,locations_summary_20210302.csv
1614730233.237,2021-03-03T00:10:33.237500+00:00,-76.839946,-103.967565,0.0,2,0;1,120.0;15.0;120.0;225.0,10.725,locations_summary_20210303.csv
1614840759.638,2021-03-04T06:52:39.637500+00:00,-76.846335,-105.937192,0.0,2,0;1,110.0;250.0;290.0;240.0,48502.175,locations_summary_20210304.csv
1614857176.25,2021-03-04T11:26:16.250000+00:00,-76.618309,-104.367106,0.0,2,0;1,305.0;250.0;310.0;270.0,81323.35,locations_summary_20210304.csv
1614877131.675,2021-03-04T16:58:51.675000+00:00,-77.259628,-99.981598,0.0,2,0;1,270.0;315.0;240.0;310.0,21971.1,locations_summary_20210304.csv
1614893488.725,2021-03-04T21:31:28.725000+00:00,-76.419001,-103.182435,0.0,2,0;1,325.0;175.0;325.0;215.0,13426.8,locations_summary_20210304.csv
1614989179.487,2021-03-06T00:06:19.487500+00:00,-77.122873,-102.750632,0.0,6,0;1,290.0;350.0;290.0;350.0;290.0;340.0;100.0;340.0;290.0;170.0;290.0;180.0,1653.375,locations_summary_20210306.csv
1614989172.9,2021-03-06T00:06:12.900000+00:00,-77.409791,-102.29545,0.0,2,0;1,255.0;350.0;255.0;340.0,9.8,locations_summary_20210306.csv
1614989996.963,2021-03-06T00:19:56.962500+00:00,-77.304603,-100.436205,0.0,4,0;1,255.0;315.0;100.0;315.0;290.0;320.0;250.0;325.0,26429.225,locations_summary_20210306.csv
1614989253.725,2021-03-06T00:07:33.725000+00:00,-76.48096,-98.801169,0.0,2,0;1,25.0;265.0;205.0;265.0,19.75,locations_summary_20210306.csv
1615075564.25,2021-03-07T00:06:04.250000+00:00,-77.641415,-103.082827,0.0,2,0;1,60.0;355.0;240.0;180.0,68.3,locations_summary_20210307.csv
1615075585.438,2021-03-07T00:06:25.437500+00:00,-78.216584,-107.458754,0.0,2,0;1,60.0;30.0;240.0;210.0,69.475,locations_summary_20210307.csv
1615075642.613,2021-03-07T00:07:22.612500+00:00,-76.826218,-104.072012,0.0,2,0;1,300.0;210.0;300.0;40.0,12.125,locations_summary_20210307.csv
1615093401.925,2021-03-07T05:03:21.925000+00:00,-75.915001,-95.37592,0.0,2,0;1,220.0;250.0;220.0;70.0,7.75,locations_summary_20210307.csv
1615162300.288,2021-03-08T00:11:40.287500+00:00,-76.569507,-103.411885,0.0,2,0;1,315.0;245.0;140.0;185.0,474.225,locations_summary_20210308.csv
1615248366.337,2021-03-09T00:06:06.337500+00:00,-77.616328,-104.308118,0.0,2,0;1,70.0;195.0;250.0;190.0,94.275,locations_summary_20210309.csv
1615248376.85,2021-03-09T00:06:16.850000+00:00,-77.341792,-101.12485,0.0,2,0;1,260.0;325.0;250.0;330.0,57.55,locations_summary_20210309.csv
1615248510.65,2021-03-09T00:08:30.650000+00:00,-77.142079,-100.290107,0.0,3,0;1,170.0;310.0;15.0;310.0;235.0;130.0,78.8,locations_summary_20210309.csv
1615334715.65,2021-03-10T00:05:15.650000+00:00,-76.655036,-104.51498,0.0,3,0;1,125.0;70.0;125.0;240.0;125.0;265.0,14.375,locations_summary_20210310.csv
1615334753.075,2021-03-10T00:05:53.075000+00:00,-76.466609,-102.586898,0.0,3,0;1,330.0;265.0;330.0;225.0;330.0;40.0,19.625,locations_summary_20210310.csv
1615421157.15,2021-03-11T00:05:57.150000+00:00,-77.211458,-100.29883,0.0,3,0;1,350.0;135.0;70.0;135.0;210.0;310.0,507.4,locations_summary_20210311.csv
1615421178.55,2021-03-11T00:06:18.550000+00:00,-77.075222,-98.526745,0.0,2,0;1,70.0;115.0;55.0;115.0,17.85,locations_summary_20210311.csv
1615507544.65,2021-03-12T00:05:44.650000+00:00,-77.308521,-101.143923,0.0,3,0;1,270.0;150.0;270.0;325.0;255.0;325.0,40.95,locations_summary_20210312.csv
1615507706.625,2021-03-12T00:08:26.625000+00:00,-76.466967,-100.645316,0.0,2,0;1,0.0;265.0;355.0;255.0,130.05,locations_summary_20210312.csv
1615507821.062,2021-03-12T00:10:21.062500+00:00,-76.650896,-105.405872,0.0,2,0;1,300.0;255.0;120.0;265.0,131.225,locations_summary_20210312.csv
1615594101.425,2021-03-13T00:08:21.425000+00:00,-77.422096,-102.709919,0.0,4,0;1,250.0;345.0;265.0;170.0;255.0;170.0;255.0;0.0,84.8,locations_summary_20210313.csv
1615689893.35,2021-03-14T02:44:53.350000+00:00,-76.571555,-103.409654,0.0,2,0;1,315.0;260.0;320.0;240.0,10045.3,locations_summary_20210314.csv
1615723898.175,2021-03-14T12:11:38.175001+00:00,-77.374227,-101.244647,0.0,3,0;1,65.0;150.0;70.0;150.0;65.0;150.0,17.05,locations_summary_20210314.csv
1615766842.5,2021-03-15T00:07:22.500000+00:00,-77.108883,-99.681821,0.0,3,0;1,50.0;305.0;215.0;305.0;45.0;300.0,68.2,locations_summary_20210315.csv
1615773792.55,2021-03-15T02:03:12.550000+00:00,-76.050869,-102.207159,0.0,2,0;1,165.0;30.0;160.0;20.0,13432.35,locations_summary_20210315.csv
1615853308.2,2021-03-16T00:08:28.200000+00:00,-76.596412,-102.636775,0.0,2,0;1,325.0;290.0;325.0;265.0,367.9,locations_summary_20210316.csv
1615939678.05,2021-03-17T00:07:58.050000+00:00,-76.846813,-99.945794,0.0,2,0;1,190.0;110.0;20.0;110.0,18.35,locations_summary_20210317.csv
1616026010.162,2021-03-18T00:06:50.162500+00:00,-76.723129,-104.421951,0.0,2,0;1,305.0;75.0;120.0;45.0,194.025,locations_summary_20210318.csv
1616025985.15,2021-03-18T00:06:25.150000+00:00,-77.220486,-100.427354,0.0,3,0;1,55.0;135.0;0.0;135.0;350.0;135.0,25.95,locations_summary_20210318.csv
1616026031.413,2021-03-18T00:07:11.412500+00:00,-76.85366,-104.22919,0.0,2,0;1,300.0;40.0;295.0;35.0,33.825,locations_summary_20210318.csv
1616112324.1,2021-03-19T00:05:24.100000+00:00,-76.906375,-105.212617,0.0,2,0;1,290.0;235.0;290.0;50.0,25.15,locations_summary_20210319.csv
1616112729.112,2021-03-19T00:12:09.112500+00:00,-76.688226,-103.971463,0.0,4,0;1,305.0;50.0;305.0;50.0;310.0;265.0;310.0;20.0,465.875,locations_summary_20210319.csv
1616285275.675,2021-03-21T00:07:55.675000+00:00,-77.876746,-108.533432,0.0,2,0;1,255.0;45.0;250.0;220.0,178.3,locations_summary_20210321.csv
1616285238.95,2021-03-21T00:07:18.950000+00:00,-77.225277,-99.854582,0.0,2,0;1,245.0;130.0;240.0;130.0,6.8,locations_summary_20210321.csv
1616371640.075,2021-03-22T00:07:20.075000+00:00,-77.079152,-99.411729,0.0,2,0;1,55.0;120.0;40.0;120.0,11.6,locations_summary_20210322.csv
1616371768.575,2021-03-22T00:09:28.575000+00:00,-76.695266,-97.006405,0.0,2,0;1,55.0;275.0;50.0;275.0,252.9,locations_summary_20210322.csv
1616457964.262,2021-03-23T00:06:04.262499+00:00,-77.060927,-100.615935,0.0,4,0;1,150.0;135.0;355.0;135.0;355.0;305.0;5.0;120.0,683.2,locations_summary_20210323.csv
1616458114.212,2021-03-23T00:08:34.212499+00:00,-77.075563,-102.579463,0.0,2,0;1,115.0;345.0;295.0;160.0,143.025,locations_summary_20210323.csv
1616544377.287,2021-03-24T00:06:17.287500+00:00,-76.519392,-103.349186,0.0,2,0;1,140.0;335.0;140.0;10.0,23.375,locations_summary_20210324.csv
1616544605.95,2021-03-24T00:10:05.950000+00:00,-77.045537,-99.287829,0.0,2,0;1,40.0;115.0;235.0;300.0,191.1,locations_summary_20210324.csv
1616630767.988,2021-03-25T00:06:07.987500+00:00,-77.414451,-100.450275,0.0,4,0;1,200.0;325.0;350.0;325.0;355.0;320.0;340.0;320.0,116.8,locations_summary_20210325.csv
1616630897.5,2021-03-25T00:08:17.500000+00:00,-76.912085,-99.158056,0.0,2,0;1,30.0;110.0;45.0;290.0,248.7,locations_summary_20210325.csv
1616717131.337,2021-03-26T00:05:31.337499+00:00,-76.288865,-99.88785,0.0,4,0;1,5.0;70.0;5.0;70.0;190.0;70.0;190.0;70.0,23.075,locations_summary_20210326.csv
1616717126.8,2021-03-26T00:05:26.799999+00:00,-76.480279,-102.552232,0.0,3,0;1,150.0;225.0;150.0;70.0;150.0;70.0,16.55,locations_summary_20210326.csv
1616717170.337,2021-03-26T00:06:10.337499+00:00,-77.228997,-102.215888,0.0,2,0;1,100.0;165.0;100.0;335.0,7.875,locations_summary_20210326.csv
1616717184.837,2021-03-26T00:06:24.837499+00:00,-77.45574,-101.660604,0.0,4,0;1,70.0;165.0;70.0;335.0;235.0;335.0;220.0;155.0,348.65,locations_summary_20210326.csv
1616717216.05,2021-03-26T00:06:56.049999+00:00,-76.486275,-94.892805,0.0,2,0;1,235.0;85.0;60.0;90.0,27.95,locations_summary_20210326.csv
1616717213.625,2021-03-26T00:06:53.624999+00:00,-76.573839,-103.660896,0.0,2,0;1,135.0;85.0;135.0;90.0,7.1,locations_summary_20210326.csv
1616717323.937,2021-03-26T00:08:43.937499+00:00,-77.316393,-100.280704,0.0,2,0;1,165.0;320.0;260.0;315.0,79.625,locations_summary_20210326.csv
1616792943.125,2021-03-26T21:09:03.124999+00:00,-76.532867,-99.574863,0.0,2,0;1,195.0;265.0;195.0;270.0,6.4,locations_summary_20210326.csv
1616793465.612,2021-03-26T21:17:45.612499+00:00,-76.985138,-108.290728,0.0,2,0;1,280.0;70.0;280.0;250.0,9.675,locations_summary_20210326.csv
1616803524.15,2021-03-27T00:05:24.150000+00:00,-76.532933,-100.662939,0.0,3,0;1,5.0;85.0;355.0;85.0;350.0;90.0,242.5,locations_summary_20210327.csv
1616803637.088,2021-03-27T00:07:17.087500+00:00,-76.604469,-102.611995,0.0,2,0;1,325.0;285.0;325.0;280.0,23.325,locations_summary_20210327.csv
1616890129.6,2021-03-28T00:08:49.599999+00:00,-77.152208,-99.278045,0.0,2,0;1,70.0;305.0;55.0;120.0,451.5,locations_summary_20210328.csv
1616889927.475,2021-03-28T00:05:27.474999+00:00,-77.326648,-100.794287,0.0,3,0;1,70.0;140.0;15.0;140.0;75.0;330.0,159.225,locations_summary_20210328.csv
