time_epoch,time_iso,lat,lon,error_km,count,arrays,union_arrays_count,backazimuths,time_span_s,triangulated,source_file
1609114212.025,2020-12-28T00:10:12.025000+00:00,-76.431756,-102.675288,0.0,1,0;1,2,330.0;225.0,0.0,True,locations_summary_20201228_triangulated.csv
1609114228.6,2020-12-28T00:10:28.600000+00:00,-75.148497,-97.038541,0.0,1,0;1,2,200.0;225.0,0.0,True,locations_summary_20201228_triangulated.csv
1609114290.925,2020-12-28T00:11:30.925000+00:00,-77.145597,-99.674257,0.0,1,0;1,2,50.0;125.0,0.0,True,locations_summary_20201228_triangulated.csv
1609114310.225,2020-12-28T00:11:50.225000+00:00,-76.789877,-97.812129,0.0,1,0;1,2,50.0;100.0,0.0,True,locations_summary_20201228_triangulated.csv
1609200316.25,2020-12-29T00:05:16.250000+00:00,-75.52085,-105.944859,0.0,2,0;1,2,325.0;330.0;325.0;330.0,15.95,True,locations_summary_20201229_triangulated.csv
1609200342.1,2020-12-29T00:05:42.100000+00:00,-76.437074,-103.126849,0.0,1,0;1,2,325.0;195.0,0.0,True,locations_summary_20201229_triangulated.csv
1609200357.95,2020-12-29T00:05:57.950000+00:00,-77.022145,-103.815462,0.0,1,0;1,2,290.0;195.0,0.0,True,locations_summary_20201229_triangulated.csv
1609200375.05,2020-12-29T00:06:15.050000+00:00,-78.830196,-81.995231,0.0,1,0;1,2,290.0;295.0,0.0,True,locations_summary_20201229_triangulated.csv
1609242157.0,2020-12-29T11:42:37+00:00,-76.922661,-100.760202,0.0,3,0;1,2,0.0;295.0;340.0;125.0;170.0;125.0,41770.925,True,locations_summary_20201229_triangulated.csv
1609200611.8,2020-12-29T00:10:11.800000+00:00,-74.634732,-102.539773,0.0,1,0;1,2,170.0;5.0,0.0,True,locations_summary_20201229_triangulated.csv
1609200625.375,2020-12-29T00:10:25.375000+00:00,-77.190166,-100.560535,0.0,1,0;1,2,170.0;315.0,0.0,True,locations_summary_20201229_triangulated.csv
1609242186.375,2020-12-29T11:43:06.375000+00:00,-77.843525,-100.054495,0.0,1,0;1,2,170.0;150.0,0.0,True,locations_summary_20201229_triangulated.csv
1609242193.55,2020-12-29T11:43:13.550000+00:00,-77.364524,-101.269253,0.0,1,0;1,2,70.0;150.0,0.0,True,locations_summary_20201229_triangulated.csv
1609286702.975,2020-12-30T00:05:02.975000+00:00,-77.446158,-98.698314,0.0,1,0;1,2,290.0;310.0,0.0,True,locations_summary_20201230_triangulated.csv
1609286708.55,2020-12-30T00:05:08.550001+00:00,-77.022145,-103.815462,0.0,1,0;1,2,290.0;15.0,0.0,True,locations_summary_20201230_triangulated.csv
1609286744.375,2020-12-30T00:05:44.375000+00:00,-77.530012,-106.235536,0.0,1,0;1,2,260.0;35.0,0.0,True,locations_summary_20201230_triangulated.csv
1609286754.2,2020-12-30T00:05:54.200001+00:00,-77.379853,-102.494869,0.0,2,0;1,2,260.0;170.0;260.0;165.0,4.85,True,locations_summary_20201230_triangulated.csv
1609286772.575,2020-12-30T00:06:12.575001+00:00,-77.690896,-102.198556,0.0,2,0;1,2,45.0;170.0;45.0;165.0,4.85,True,locations_summary_20201230_triangulated.csv
1609286839.975,2020-12-30T00:07:19.975000+00:00,-77.095036,-99.666832,0.0,2,0;1,2,45.0;125.0;40.0;300.0,84.0,True,locations_summary_20201230_triangulated.csv
1609286807.65,2020-12-30T00:06:47.650001+00:00,-76.041182,-100.959684,0.0,1,0;1,2,175.0;225.0,0.0,True,locations_summary_20201230_triangulated.csv
1609286822.425,2020-12-30T00:07:02.425001+00:00,-76.924663,-100.620165,0.0,2,0;1,2,175.0;125.0;175.0;295.0,14.7,True,locations_summary_20201230_triangulated.csv
1609286921.938,2020-12-30T00:08:41.937500+00:00,-77.307895,-100.578275,0.0,2,0;1,2,40.0;145.0;200.0;315.0,70.825,True,locations_summary_20201230_triangulated.csv
1609287034.425,2020-12-30T00:10:34.425000+00:00,-76.541151,-102.806739,0.0,1,0;1,2,325.0;255.0,0.0,True,locations_summary_20201230_triangulated.csv
1609287131.55,2020-12-30T00:12:11.550001+00:00,-78.202053,-122.976907,0.0,1,0;1,2,260.0;70.0,0.0,True,locations_summary_20201230_triangulated.csv
1609287730.875,2020-12-30T00:22:10.875000+00:00,-77.298825,-108.826722,0.0,1,0;1,2,270.0;240.0,0.0,True,locations_summary_20201230_triangulated.csv
1609373118.175,2020-12-31T00:05:18.175000+00:00,-76.705147,-104.200624,0.0,3,0;1,2,125.0;60.0;125.0;245.0;125.0;45.0,14.7,True,locations_summary_20201231_triangulated.csv
1609373131.75,2020-12-31T00:05:31.750000+00:00,-77.923063,-116.026912,0.0,1,0;1,2,80.0;245.0,0.0,True,locations_summary_20201231_triangulated.csv
1609373135.25,2020-12-31T00:05:35.250000+00:00,-77.591609,-107.769973,0.0,1,0;1,2,80.0;45.0,0.0,True,locations_summary_20201231_triangulated.csv
1609373145.825,2020-12-31T00:05:45.825000+00:00,-77.303085,-100.582483,0.0,1,0;1,2,80.0;140.0,0.0,True,locations_summary_20201231_triangulated.csv
1609373210.775,2020-12-31T00:06:50.775000+00:00,-75.864239,-104.114525,0.0,1,0;1,2,330.0;345.0,0.0,True,locations_summary_20201231_triangulated.csv
1609373245.55,2020-12-31T00:07:25.550000+00:00,-76.02554,-103.705462,0.0,1,0;1,2,330.0;350.0,0.0,True,locations_summary_20201231_triangulated.csv
1609373258.65,2020-12-31T00:07:38.650000+00:00,-76.324143,-103.474188,0.0,1,0;1,2,325.0;350.0,0.0,True,locations_summary_20201231_triangulated.csv
1609373325.75,2020-12-31T00:08:45.750000+00:00,-75.321463,-102.803681,0.0,1,0;1,2,345.0;185.0,0.0,True,locations_summary_20201231_triangulated.csv
1609373337.125,2020-12-31T00:08:57.125000+00:00,-76.348308,-101.59511,0.0,1,0;1,2,345.0;60.0,0.0,True,locations_summary_20201231_triangulated.csv
1609373418.5,2020-12-31T00:10:18.500000+00:00,-76.894831,-104.281922,0.0,1,0;1,2,295.0;35.0,0.0,True,locations_summary_20201231_triangulated.csv
1609459511.413,2021-01-01T00:05:11.412500+00:00,-76.212306,-98.963914,0.0,2,0;1,2,15.0;70.0;200.0;70.0,10.225,True,locations_summary_20210101_triangulated.csv
1609459516.35,2021-01-01T00:05:16.350000+00:00,-85.676226,-110.336358,0.0,1,0;1,2,15.0;10.0,0.0,True,locations_summary_20210101_triangulated.csv
1609459526.575,2021-01-01T00:05:26.575000+00:00,-81.389332,-107.016069,0.0,1,0;1,2,200.0;10.0,0.0,True,locations_summary_20210101_triangulated.csv
1609459543.6,2021-01-01T00:05:43.600000+00:00,-75.47784,-97.565077,0.0,1,0;1,2,200.0;230.0,0.0,True,locations_summary_20210101_triangulated.csv
1609459544.487,2021-01-01T00:05:44.487500+00:00,-76.462625,-103.048261,0.0,2,0;1,2,145.0;10.0;145.0;230.0,17.025,True,locations_summary_20210101_triangulated.csv
1609459755.825,2021-01-01T00:09:15.825000+00:00,-78.391225,-106.19488,0.0,1,0;1,2,50.0;20.0,0.0,True,locations_summary_20210101_triangulated.csv
1609459831.75,2021-01-01T00:10:31.750000+00:00,-77.748579,-102.830749,0.0,1,0;1,2,230.0;175.0,0.0,True,locations_summary_20210101_triangulated.csv
1609459835.875,2021-01-01T00:10:35.875000+00:00,-76.570239,-96.662367,0.0,1,0;1,2,230.0;270.0,0.0,True,locations_summary_20210101_triangulated.csv
1609459861.775,2021-01-01T00:11:01.775000+00:00,-76.570239,-106.019517,0.0,1,0;1,2,300.0;270.0,0.0,True,locations_summary_20210101_triangulated.csv
1609462217.2,2021-01-01T00:50:17.200000+00:00,-77.393435,-98.119526,0.0,1,0;1,2,100.0;125.0,0.0,True,locations_summary_20210101_triangulated.csv
1609545952.65,2021-01-02T00:05:52.650000+00:00,-76.757843,-100.295887,0.0,2,0;1,2,0.0;100.0;10.0;110.0,63.05,True,locations_summary_20210102_triangulated.csv
1609545941.125,2021-01-02T00:05:41.125000+00:00,-76.613121,-102.21534,0.0,1,0;1,2,150.0;100.0,0.0,True,locations_summary_20210102_triangulated.csv
1609545959.475,2021-01-02T00:05:59.475000+00:00,-74.603092,-107.312827,0.0,1,0;1,2,150.0;335.0,0.0,True,locations_summary_20210102_triangulated.csv
1609545961.275,2021-01-02T00:06:01.275000+00:00,-76.535051,-103.831274,0.0,2,0;1,2,315.0;100.0;315.0;110.0,27.35,True,locations_summary_20210102_triangulated.csv
1609545965.95,2021-01-02T00:06:05.950000+00:00,-76.737938,-102.940089,0.0,1,0;1,2,315.0;335.0,0.0,True,locations_summary_20210102_triangulated.csv
1609545975.175,2021-01-02T00:06:15.175000+00:00,-77.764629,-100.83715,0.0,1,0;1,2,10.0;335.0,0.0,True,locations_summary_20210102_triangulated.csv
1609545996.575,2021-01-02T00:06:36.575000+00:00,-78.682864,-77.787652,0.0,1,0;1,2,285.0;110.0,0.0,True,locations_summary_20210102_triangulated.csv
1609546016.8,2021-01-02T00:06:56.800000+00:00,-77.610256,-95.37105,0.0,1,0;1,2,285.0;300.0,0.0,True,locations_summary_20210102_triangulated.csv
1609546039.025,2021-01-02T00:07:19.025000+00:00,-77.138152,-98.96286,0.0,1,0;1,2,245.0;300.0,0.0,True,locations_summary_20210102_triangulated.csv
1609546045.175,2021-01-02T00:07:25.175000+00:00,-78.880958,-115.37975,0.0,1,0;1,2,245.0;230.0,0.0,True,locations_summary_20210102_triangulated.csv
1609546077.75,2021-01-02T00:07:57.750000+00:00,-85.21016,-106.60387,0.0,1,0;1,2,190.0;185.0,0.0,True,locations_summary_20210102_triangulated.csv
1609546249.075,2021-01-02T00:10:49.075000+00:00,-77.019835,-114.483581,0.0,1,0;1,2,275.0;80.0,0.0,True,locations_summary_20210102_triangulated.csv
1609546272.5,2021-01-02T00:11:12.500000+00:00,-76.087649,-91.26165,0.0,1,0;1,2,60.0;80.0,0.0,True,locations_summary_20210102_triangulated.csv
1609546370.425,2021-01-02T00:12:50.425000+00:00,-76.111778,-101.8735,0.0,1,0;1,2,165.0;215.0,0.0,True,locations_summary_20210102_triangulated.csv
1609546425.175,2021-01-02T00:13:45.175000+00:00,-77.386146,-102.651644,0.0,1,0;1,2,80.0;170.0,0.0,True,locations_summary_20210102_triangulated.csv
1609546510.575,2021-01-02T00:15:10.575000+00:00,-76.710786,-104.165254,0.0,1,0;1,2,125.0;235.0,0.0,True,locations_summary_20210102_triangulated.csv
1609630371.825,2021-01-02T23:32:51.825000+00:00,-76.570239,-98.984036,0.0,1,0;1,2,25.0;90.0,0.0,True,locations_summary_20210102_triangulated.csv
1609630445.575,2021-01-02T23:34:05.575000+00:00,-78.233923,-103.922928,0.0,1,0;1,2,40.0;5.0,0.0,True,locations_summary_20210102_triangulated.csv
1609632371.638,2021-01-03T00:06:11.637500+00:00,-77.052143,-106.621553,0.0,2,0;1,2,100.0;240.0;100.0;55.0,136.125,True,locations_summary_20210103_triangulated.csv
1609632313.7,2021-01-03T00:05:13.700000+00:00,-76.985138,-108.290728,0.0,1,0;1,2,100.0;250.0,0.0,True,locations_summary_20210103_triangulated.csv
1609632314.475,2021-01-03T00:05:14.475000+00:00,-75.456458,-94.809842,0.0,1,0;1,2,35.0;240.0,0.0,True,locations_summary_20210103_triangulated.csv
1609632324.6,2021-01-03T00:05:24.600000+00:00,-76.008883,-96.508925,0.0,1,0;1,2,35.0;250.0,0.0,True,locations_summary_20210103_triangulated.csv
1609632351.4,2021-01-03T00:05:51.400000+00:00,-77.256126,-100.270807,0.0,2,0;1,2,35.0;315.0;240.0;315.0,21.2,True,locations_summary_20210103_triangulated.csv
1609632395.45,2021-01-03T00:06:35.450000+00:00,-76.601294,-103.047315,0.0,1,0;1,2,140.0;120.0,0.0,True,locations_summary_20210103_triangulated.csv
1609632399.6,2021-01-03T00:06:39.600000+00:00,-76.987395,-100.10983,0.0,1,0;1,2,15.0;120.0,0.0,True,locations_summary_20210103_triangulated.csv
1609632417.6,2021-01-03T00:06:57.600000+00:00,-77.456943,-96.537469,0.0,1,0;1,2,100.0;120.0,0.0,True,locations_summary_20210103_triangulated.csv
1609632431.625,2021-01-03T00:07:11.625000+00:00,-76.774488,-113.538272,0.0,1,0;1,2,100.0;85.0,0.0,True,locations_summary_20210103_triangulated.csv
1609670858.987,2021-01-03T10:47:38.987500+00:00,-76.463132,-97.906049,0.0,2,0;1,2,215.0;85.0;35.0;265.0,76840.175,True,locations_summary_20210103_triangulated.csv
1609632446.975,2021-01-03T00:07:26.975000+00:00,-74.991473,-93.379697,0.0,1,0;1,2,215.0;55.0,0.0,True,locations_summary_20210103_triangulated.csv
1609632461.825,2021-01-03T00:07:41.825000+00:00,-77.694669,-110.337326,0.0,1,0;1,2,260.0;55.0,0.0,True,locations_summary_20210103_triangulated.csv
1609632465.075,2021-01-03T00:07:45.075000+00:00,-77.530012,-106.235536,0.0,1,0;1,2,260.0;215.0,0.0,True,locations_summary_20210103_triangulated.csv
1609632493.775,2021-01-03T00:08:13.775000+00:00,-74.838518,-60.144237,0.0,1,0;1,2,255.0;260.0,0.0,True,locations_summary_20210103_triangulated.csv
1609632671.475,2021-01-03T00:11:11.475000+00:00,-76.995662,-102.78287,0.0,1,0;1,2,300.0;165.0,0.0,True,locations_summary_20210103_triangulated.csv
1609632781.0,2021-01-03T00:13:01+00:00,-76.639481,-102.148491,0.0,1,0;1,2,330.0;285.0,0.0,True,locations_summary_20210103_triangulated.csv
1609633182.95,2021-01-03T00:19:42.950000+00:00,-76.366093,-102.386863,0.0,1,0;1,2,335.0;45.0,0.0,True,locations_summary_20210103_triangulated.csv
1609705475.55,2021-01-03T20:24:35.550000+00:00,-85.987657,-114.367636,0.0,1,0;1,2,20.0;195.0,0.0,True,locations_summary_20210103_triangulated.csv
1609718746.5,2021-01-04T00:05:46.500000+00:00,-76.234316,-97.776753,0.0,1,0;1,2,30.0;255.0,0.0,True,locations_summary_20210104_triangulated.csv
1609718767.3,2021-01-04T00:06:07.300000+00:00,-76.472592,-98.381027,0.0,1,0;1,2,30.0;85.0,0.0,True,locations_summary_20210104_triangulated.csv
1609718789.9,2021-01-04T00:06:29.900000+00:00,-76.333146,-91.379862,0.0,1,0;1,2,245.0;85.0,0.0,True,locations_summary_20210104_triangulated.csv
1609718814.575,2021-01-04T00:06:54.575000+00:00,-79.643482,-122.562577,0.0,1,0;1,2,245.0;235.0,0.0,True,locations_summary_20210104_triangulated.csv
1609718839.062,2021-01-04T00:07:19.062500+00:00,-76.973331,-105.812247,0.0,2,0;1,2,285.0;235.0;285.0;235.0,13.825,True,locations_summary_20210104_triangulated.csv
1609718861.35,2021-01-04T00:07:41.350000+00:00,-76.555862,-103.214766,0.0,2,0;1,2,320.0;235.0;320.0;220.0,11.75,True,locations_summary_20210104_triangulated.csv
1609719251.675,2021-01-04T00:14:11.675000+00:00,-69.43779,-65.946572,0.0,1,0;1,2,225.0;230.0,0.0,True,locations_summary_20210104_triangulated.csv
1609719264.325,2021-01-04T00:14:24.325000+00:00,-75.220956,-96.220342,0.0,1,0;1,2,25.0;230.0,0.0,True,locations_summary_20210104_triangulated.csv
1609719278.625,2021-01-04T00:14:38.625000+00:00,-76.652519,-99.152567,0.0,1,0;1,2,25.0;95.0,0.0,True,locations_summary_20210104_triangulated.csv
1609730928.725,2021-01-04T03:28:48.725000+00:00,-75.542949,-103.283581,0.0,1,0;1,2,340.0;180.0,0.0,True,locations_summary_20210104_triangulated.csv
1609805155.113,2021-01-05T00:05:55.112500+00:00,-76.336561,-102.447352,0.0,2,0;1,2,335.0;230.0;335.0;210.0,87.625,True,locations_summary_20210105_triangulated.csv
1609805126.575,2021-01-05T00:05:26.575000+00:00,-73.024432,-84.721957,0.0,1,0;1,2,40.0;230.0,0.0,True,locations_summary_20210105_triangulated.csv
1609805139.725,2021-01-05T00:05:39.725000+00:00,-78.233923,-103.922928,0.0,1,0;1,2,40.0;5.0,0.0,True,locations_summary_20210105_triangulated.csv
1609805159.363,2021-01-05T00:05:59.362500+00:00,-76.633764,-103.397677,0.0,2,0;1,2,315.0;5.0;315.0;45.0,14.325,True,locations_summary_20210105_triangulated.csv
1609805217.4,2021-01-05T00:06:57.400000+00:00,-76.545077,-102.020256,0.0,1,0;1,2,335.0;85.0,0.0,True,locations_summary_20210105_triangulated.csv
1609805237.325,2021-01-05T00:07:17.325000+00:00,-76.488524,-99.180907,0.0,1,0;1,2,20.0;85.0,0.0,True,locations_summary_20210105_triangulated.csv
1609805302.7,2021-01-05T00:08:22.700000+00:00,-77.070842,-99.474954,0.0,1,0;1,2,45.0;120.0,0.0,True,locations_summary_20210105_triangulated.csv
1609805317.1,2021-01-05T00:08:37.100000+00:00,-78.438515,-105.482493,0.0,1,0;1,2,45.0;15.0,0.0,True,locations_summary_20210105_triangulated.csv
1609805333.45,2021-01-05T00:08:53.450000+00:00,-78.20195,-105.204062,0.0,1,0;1,2,50.0;15.0,0.0,True,locations_summary_20210105_triangulated.csv
1609805659.325,2021-01-05T00:14:19.325000+00:00,-73.375847,-83.244589,0.0,1,0;1,2,225.0;55.0,0.0,True,locations_summary_20210105_triangulated.csv
1609805668.525,2021-01-05T00:14:28.525000+00:00,-76.570239,-97.276042,0.0,1,0;1,2,225.0;90.0,0.0,True,locations_summary_20210105_triangulated.csv
1609891508.225,2021-01-06T00:05:08.225000+00:00,-77.298825,-106.483915,0.0,1,0;1,2,270.0;45.0,0.0,True,locations_summary_20210106_triangulated.csv
1609891578.65,2021-01-06T00:06:18.650000+00:00,-77.228239,-100.393298,0.0,1,0;1,2,15.0;315.0,0.0,True,locations_summary_20210106_triangulated.csv
1609891595.675,2021-01-06T00:06:35.675000+00:00,-76.329395,-99.335381,0.0,1,0;1,2,15.0;255.0,0.0,True,locations_summary_20210106_triangulated.csv
1609891653.75,2021-01-06T00:07:33.750000+00:00,-75.423172,-99.75557,0.0,1,0;1,2,5.0;215.0,0.0,True,locations_summary_20210106_triangulated.csv
1609903209.175,2021-01-06T03:20:09.175000+00:00,-76.85973,-99.743735,0.0,2,0;1,2,15.0;115.0;205.0;285.0,22892.3,True,locations_summary_20210106_triangulated.csv
1609891777.75,2021-01-06T00:09:37.750000+00:00,-77.398267,-95.48372,0.0,1,0;1,2,95.0;115.0,0.0,True,locations_summary_20210106_triangulated.csv
1609891791.275,2021-01-06T00:09:51.275000+00:00,-77.321213,-99.352378,0.0,1,0;1,2,95.0;310.0,0.0,True,locations_summary_20210106_triangulated.csv
1609892093.225,2021-01-06T00:14:53.225000+00:00,-75.892738,-101.56542,0.0,1,0;1,2,350.0;30.0,0.0,True,locations_summary_20210106_triangulated.csv
1609914670.475,2021-01-06T06:31:10.475000+00:00,-75.986976,-97.789356,0.0,1,0;1,2,205.0;245.0,0.0,True,locations_summary_20210106_triangulated.csv
1609977925.45,2021-01-07T00:05:25.450000+00:00,-76.551817,-103.070728,0.0,3,0;1,2,320.0;270.0;320.0;85.0;325.0;240.0,273.55,True,locations_summary_20210107_triangulated.csv
1609977935.7,2021-01-07T00:05:35.700000+00:00,-76.42301,-95.891647,0.0,1,0;1,2,230.0;85.0,0.0,True,locations_summary_20210107_triangulated.csv
1609977949.575,2021-01-07T00:05:49.575000+00:00,-76.638261,-106.698758,0.0,1,0;1,2,295.0;85.0,0.0,True,locations_summary_20210107_triangulated.csv
1609977964.925,2021-01-07T00:06:04.925000+00:00,-77.039389,-102.920214,0.0,1,0;1,2,295.0;350.0,0.0,True,locations_summary_20210107_triangulated.csv
1609977970.675,2021-01-07T00:06:10.675000+00:00,-78.808954,-86.251265,0.0,1,0;1,2,295.0;300.0,0.0,True,locations_summary_20210107_triangulated.csv
1609977973.525,2021-01-07T00:06:13.525000+00:00,-75.988604,-112.818404,0.0,1,0;1,2,295.0;285.0,0.0,True,locations_summary_20210107_triangulated.csv
1609978062.425,2021-01-07T00:07:42.425000+00:00,-76.302673,-101.247917,0.0,1,0;1,2,170.0;60.0,0.0,True,locations_summary_20210107_triangulated.csv
1609978068.35,2021-01-07T00:07:48.350000+00:00,-77.042044,-106.873112,0.0,1,0;1,2,280.0;60.0,0.0,True,locations_summary_20210107_triangulated.csv
1609978077.275,2021-01-07T00:07:57.275000+00:00,-77.118452,-104.969707,0.0,1,0;1,2,280.0;215.0,0.0,True,locations_summary_20210107_triangulated.csv
1609978104.525,2021-01-07T00:08:24.525000+00:00,-72.385406,-90.412374,0.0,1,0;1,2,25.0;215.0,0.0,True,locations_summary_20210107_triangulated.csv
1609978125.0,2021-01-07T00:08:45+00:00,-81.504901,-109.091549,0.0,1,0;1,2,25.0;15.0,0.0,True,locations_summary_20210107_triangulated.csv
1609978201.35,2021-01-07T00:10:01.350000+00:00,-76.201262,-100.476376,0.0,1,0;1,2,0.0;240.0,0.0,True,locations_summary_20210107_triangulated.csv
1609978225.975,2021-01-07T00:10:25.975000+00:00,-75.931153,-100.476376,0.0,1,0;1,2,0.0;225.0,0.0,True,locations_summary_20210107_triangulated.csv
1609978294.825,2021-01-07T00:11:34.825000+00:00,-68.295844,-72.786085,0.0,1,0;1,2,35.0;220.0,0.0,True,locations_summary_20210107_triangulated.csv
1610064415.075,2021-01-08T00:06:55.075000+00:00,-77.109285,-99.662045,0.0,5,0;1,2,205.0;295.0;45.0;120.0;45.0;305.0;70.0;305.0;225.0;130.0,3778.75,True,locations_summary_20210108_triangulated.csv
1610064322.763,2021-01-08T00:05:22.762500+00:00,-77.050501,-98.75961,0.0,2,0;1,2,235.0;295.0;60.0;295.0,4.525,True,locations_summary_20210108_triangulated.csv
1610064341.525,2021-01-08T00:05:41.525000+00:00,-77.331774,-100.64033,0.0,3,0;1,2,235.0;140.0;60.0;140.0;225.0;325.0,2543.9,True,locations_summary_20210108_triangulated.csv
1610064349.85,2021-01-08T00:05:49.850000+00:00,-76.087649,-91.26165,0.0,1,0;1,2,60.0;80.0,0.0,True,locations_summary_20210108_triangulated.csv
1610064369.9,2021-01-08T00:06:09.900000+00:00,-78.127319,-142.072389,0.0,1,0;1,2,85.0;80.0,0.0,True,locations_summary_20210108_triangulated.csv
1610064385.425,2021-01-08T00:06:25.425000+00:00,-77.251503,-98.100472,0.0,1,0;1,2,85.0;120.0,0.0,True,locations_summary_20210108_triangulated.csv
1610064439.975,2021-01-08T00:07:19.975000+00:00,-77.391968,-101.600459,0.0,1,0;1,2,70.0;155.0,0.0,True,locations_summary_20210108_triangulated.csv
1610064452.975,2021-01-08T00:07:32.975000+00:00,-77.563048,-103.665114,0.0,1,0;1,2,70.0;5.0,0.0,True,locations_summary_20210108_triangulated.csv
1610064586.975,2021-01-08T00:09:46.975000+00:00,-77.82392,-101.808031,0.0,1,0;1,2,30.0;165.0,0.0,True,locations_summary_20210108_triangulated.csv
1610064591.85,2021-01-08T00:09:51.850000+00:00,-77.119815,-102.636745,0.0,1,0;1,2,110.0;165.0,0.0,True,locations_summary_20210108_triangulated.csv
1610064704.0,2021-01-08T00:11:44+00:00,-76.570239,-98.628663,0.0,1,0;1,2,30.0;270.0,0.0,True,locations_summary_20210108_triangulated.csv
1610064708.175,2021-01-08T00:11:48.175000+00:00,-76.570239,-97.276042,0.0,1,0;1,2,225.0;270.0,0.0,True,locations_summary_20210108_triangulated.csv
1610064847.175,2021-01-08T00:14:07.175000+00:00,-77.731063,-107.562108,0.0,1,0;1,2,255.0;220.0,0.0,True,locations_summary_20210108_triangulated.csv
1610065830.838,2021-01-08T00:30:30.837500+00:00,-76.364826,-102.604754,0.0,2,0;1,2,330.0;220.0;335.0;35.0,1914.375,True,locations_summary_20210108_triangulated.csv
1610150708.2,2021-01-09T00:05:08.200000+00:00,-77.009971,-103.197328,0.0,2,0;1,2,295.0;180.0;295.0;175.0,10.55,True,locations_summary_20210109_triangulated.csv
1610150735.625,2021-01-09T00:05:35.625000+00:00,-77.449457,-102.945701,0.0,1,0;1,2,75.0;175.0,0.0,True,locations_summary_20210109_triangulated.csv
1610150777.2,2021-01-09T00:06:17.200000+00:00,-76.254036,-100.877885,0.0,1,0;1,2,355.0;60.0,0.0,True,locations_summary_20210109_triangulated.csv
1610150787.2,2021-01-09T00:06:27.200000+00:00,-76.142873,-100.032148,0.0,1,0;1,2,5.0;60.0,0.0,True,locations_summary_20210109_triangulated.csv
1610150799.525,2021-01-09T00:06:39.525000+00:00,-74.028191,-99.219483,0.0,1,0;1,2,5.0;20.0,0.0,True,locations_summary_20210109_triangulated.csv
1610150814.1,2021-01-09T00:06:54.100000+00:00,-77.301347,-104.452439,0.0,2,0;1,2,85.0;20.0;95.0;20.0,5.7,True,locations_summary_20210109_triangulated.csv
1610150842.625,2021-01-09T00:07:22.625000+00:00,-76.906576,-120.16997,0.0,1,0;1,2,95.0;265.0,0.0,True,locations_summary_20210109_triangulated.csv
1610150869.625,2021-01-09T00:07:49.625000+00:00,-76.40231,-94.852374,0.0,1,0;1,2,55.0;265.0,0.0,True,locations_summary_20210109_triangulated.csv
1610150888.525,2021-01-09T00:08:08.525000+00:00,-78.544405,-108.290116,0.0,1,0;1,2,55.0;30.0,0.0,True,locations_summary_20210109_triangulated.csv
1610151073.2,2021-01-09T00:11:13.200000+00:00,-76.758855,-103.863704,0.0,1,0;1,2,125.0;215.0,0.0,True,locations_summary_20210109_triangulated.csv
1610237216.225,2021-01-10T00:06:56.225000+00:00,-77.851495,-101.235175,0.0,2,0;1,2,200.0;160.0;15.0;340.0,211.8,True,locations_summary_20210110_triangulated.csv
1610237124.5,2021-01-10T00:05:24.500000+00:00,-76.062375,-98.499603,0.0,1,0;1,2,200.0;65.0,0.0,True,locations_summary_20210110_triangulated.csv
1610237137.5,2021-01-10T00:05:37.500000+00:00,-76.312468,-100.855429,0.0,1,0;1,2,175.0;65.0,0.0,True,locations_summary_20210110_triangulated.csv
1610237149.025,2021-01-10T00:05:49.025000+00:00,-83.046539,-98.267551,0.0,1,0;1,2,175.0;170.0,0.0,True,locations_summary_20210110_triangulated.csv
1610237157.9,2021-01-10T00:05:57.900000+00:00,-77.801685,-102.3298,0.0,1,0;1,2,220.0;170.0,0.0,True,locations_summary_20210110_triangulated.csv
1610249863.65,2021-01-10T03:37:43.650000+00:00,-77.049777,-99.615976,0.0,2,0;1,2,220.0;295.0;35.0;125.0,25386.7,True,locations_summary_20210110_triangulated.csv
1610237228.125,2021-01-10T00:07:08.125000+00:00,-76.502826,-102.365003,0.0,3,0;1,2,330.0;245.0;330.0;75.0;155.0;75.0,13.7,True,locations_summary_20210110_triangulated.csv
1610237284.125,2021-01-10T00:08:04.125000+00:00,-76.138001,-96.197849,0.0,1,0;1,2,40.0;75.0,0.0,True,locations_summary_20210110_triangulated.csv
1610237287.9,2021-01-10T00:08:07.900000+00:00,-76.84379,-98.799223,0.0,1,0;1,2,40.0;285.0,0.0,True,locations_summary_20210110_triangulated.csv
1610237299.475,2021-01-10T00:08:19.475000+00:00,-76.329395,-99.335381,0.0,1,0;1,2,15.0;75.0,0.0,True,locations_summary_20210110_triangulated.csv
1610237303.25,2021-01-10T00:08:23.250000+00:00,-76.778817,-99.86434,0.0,1,0;1,2,15.0;285.0,0.0,True,locations_summary_20210110_triangulated.csv
1610237392.225,2021-01-10T00:09:52.225000+00:00,-77.211338,-99.927552,0.0,1,0;1,2,55.0;130.0,0.0,True,locations_summary_20210110_triangulated.csv
1610237402.125,2021-01-10T00:10:02.125000+00:00,-77.560522,-102.118044,0.0,1,0;1,2,55.0;345.0,0.0,True,locations_summary_20210110_triangulated.csv
1610237410.875,2021-01-10T00:10:10.875000+00:00,-75.297157,-87.919552,0.0,1,0;1,2,55.0;70.0,0.0,True,locations_summary_20210110_triangulated.csv
1610237565.925,2021-01-10T00:12:45.925000+00:00,-77.253452,-102.754418,0.0,1,0;1,2,95.0;170.0,0.0,True,locations_summary_20210110_triangulated.csv
